ID,Max_Similarity
SMILES_0,0.5892857142857143
SMILES_1,
SMILES_2,
SMILES_3,0.463768115942029
SMILES_4,0.46774193548387094
SMILES_5,0.4444444444444444
SMILES_6,
SMILES_7,0.6037735849056604
SMILES_8,
SMILES_9,0.3146067415730337
SMILES_10,0.3333333333333333
SMILES_11,0.3119266055045872
SMILES_12,0.328125
SMILES_13,
SMILES_14,0.5084745762711864
SMILES_15,0.5625
SMILES_16,0.48148148148148145
SMILES_17,0.43037974683544306
SMILES_18,0.43478260869565216
SMILES_19,
SMILES_20,0.4461538461538462
SMILES_21,0.4050632911392405
SMILES_22,0.36619718309859156
SMILES_23,0.37777777777777777
SMILES_24,1.0
SMILES_25,0.42105263157894735
SMILES_26,0.4528301886792453
SMILES_27,0.4827586206896552
SMILES_28,0.3113207547169811
SMILES_29,0.41379310344827586
SMILES_30,
SMILES_31,0.7037037037037037
SMILES_32,0.5223880597014925
SMILES_33,
SMILES_34,0.7352941176470589
SMILES_35,0.4375
SMILES_36,0.38596491228070173
SMILES_37,0.46153846153846156
SMILES_38,0.3968253968253968
SMILES_39,0.43529411764705883
SMILES_40,0.75
SMILES_41,0.48148148148148145
SMILES_42,0.35555555555555557
SMILES_43,0.78
SMILES_44,0.29
SMILES_45,
SMILES_46,0.46
SMILES_47,0.36231884057971014
SMILES_48,0.49019607843137253
SMILES_49,0.4909090909090909
SMILES_50,0.3050847457627119
SMILES_51,
SMILES_52,0.4155844155844156
SMILES_53,
SMILES_54,0.3974358974358974
SMILES_55,0.33663366336633666
SMILES_56,
SMILES_57,0.4918032786885246
SMILES_58,
SMILES_59,0.6078431372549019
SMILES_60,
SMILES_61,0.3888888888888889
SMILES_62,0.5098039215686274
SMILES_63,0.3333333333333333
SMILES_64,0.65625
SMILES_65,0.5370370370370371
SMILES_66,0.27631578947368424
SMILES_67,
SMILES_68,0.5333333333333333
SMILES_69,0.425531914893617
SMILES_70,0.6296296296296297
SMILES_71,0.4032258064516129
SMILES_72,0.3709677419354839
SMILES_73,0.7380952380952381
SMILES_74,0.6190476190476191
SMILES_75,0.34951456310679613
SMILES_76,0.5614035087719298
SMILES_77,0.6976744186046512
SMILES_78,0.43859649122807015
SMILES_79,
SMILES_80,
SMILES_81,
SMILES_82,
SMILES_83,0.6078431372549019
SMILES_84,0.5185185185185185
SMILES_85,0.5576923076923077
SMILES_86,
SMILES_87,
SMILES_88,0.43283582089552236
SMILES_89,0.38461538461538464
SMILES_90,
SMILES_91,0.5
SMILES_92,0.3384615384615385
SMILES_93,
SMILES_94,0.30864197530864196
SMILES_95,0.5
SMILES_96,0.423728813559322
SMILES_97,0.391304347826087
SMILES_98,0.3333333333333333
SMILES_99,
SMILES_100,
SMILES_101,0.48936170212765956
SMILES_102,0.3877551020408163
SMILES_103,0.3717948717948718
SMILES_104,0.4666666666666667
SMILES_105,0.4050632911392405
SMILES_106,0.37037037037037035
SMILES_107,
SMILES_108,0.3448275862068966
SMILES_109,
SMILES_110,0.5068493150684932
SMILES_111,0.3950617283950617
SMILES_112,0.4642857142857143
SMILES_113,0.5849056603773585
SMILES_114,0.43243243243243246
SMILES_115,0.527027027027027
SMILES_116,
SMILES_117,
SMILES_118,0.509090909090909
SMILES_119,0.4897959183673469
SMILES_120,0.375
SMILES_121,0.5161290322580645
SMILES_122,0.5833333333333334
SMILES_123,0.4576271186440678
SMILES_124,
SMILES_125,0.5166666666666667
SMILES_126,
SMILES_127,0.34782608695652173
