ID,Max_Similarity
SMILES_0,0.37735849056603776
SMILES_1,0.423728813559322
SMILES_2,0.5
SMILES_3,0.5333333333333333
SMILES_4,0.5483870967741935
SMILES_5,0.7954545454545454
SMILES_6,0.62
SMILES_7,0.3918918918918919
SMILES_8,0.7205882352941176
SMILES_9,0.45454545454545453
SMILES_10,
SMILES_11,0.42857142857142855
SMILES_12,0.6119402985074627
SMILES_13,0.42857142857142855
SMILES_14,
SMILES_15,0.8
SMILES_16,0.5064935064935064
SMILES_17,0.5176470588235295
SMILES_18,0.6666666666666666
SMILES_19,0.696969696969697
SMILES_20,
SMILES_21,0.5892857142857143
SMILES_22,0.45454545454545453
SMILES_23,0.5333333333333333
SMILES_24,0.4852941176470588
SMILES_25,1.0
SMILES_26,
SMILES_27,0.5490196078431373
SMILES_28,0.37142857142857144
SMILES_29,0.5454545454545454
SMILES_30,0.7906976744186046
SMILES_31,0.7073170731707317
SMILES_32,0.32
SMILES_33,0.48936170212765956
SMILES_34,0.6444444444444445
SMILES_35,0.5569620253164557
SMILES_36,0.5344827586206896
SMILES_37,0.449438202247191
SMILES_38,0.6862745098039216
SMILES_39,0.4264705882352941
SMILES_40,0.5882352941176471
SMILES_41,
SMILES_42,0.40384615384615385
SMILES_43,0.42857142857142855
SMILES_44,0.5892857142857143
SMILES_45,0.4782608695652174
SMILES_46,0.7837837837837838
SMILES_47,0.38181818181818183
SMILES_48,
SMILES_49,0.5172413793103449
SMILES_50,0.35384615384615387
SMILES_51,0.5846153846153846
SMILES_52,0.4666666666666667
SMILES_53,0.828125
SMILES_54,0.7142857142857143
SMILES_55,
SMILES_56,0.56
SMILES_57,0.6101694915254238
SMILES_58,0.48
SMILES_59,0.4375
SMILES_60,0.5952380952380952
SMILES_61,0.4838709677419355
SMILES_62,0.35714285714285715
SMILES_63,0.673469387755102
SMILES_64,0.47619047619047616
SMILES_65,0.5370370370370371
SMILES_66,0.46551724137931033
SMILES_67,0.6122448979591837
SMILES_68,0.7288135593220338
SMILES_69,0.4155844155844156
SMILES_70,0.4722222222222222
SMILES_71,0.7727272727272727
SMILES_72,
SMILES_73,0.6388888888888888
SMILES_74,0.47058823529411764
SMILES_75,
SMILES_76,0.4925373134328358
SMILES_77,0.8125
SMILES_78,
SMILES_79,
SMILES_80,0.45
SMILES_81,0.5813953488372093
SMILES_82,0.40298507462686567
SMILES_83,0.5625
SMILES_84,0.48148148148148145
SMILES_85,0.5396825396825397
SMILES_86,0.475
SMILES_87,
SMILES_88,0.46774193548387094
SMILES_89,0.4
SMILES_90,0.4666666666666667
SMILES_91,0.6060606060606061
SMILES_92,
SMILES_93,0.6271186440677966
SMILES_94,0.425531914893617
SMILES_95,0.5609756097560976
SMILES_96,0.43478260869565216
SMILES_97,
SMILES_98,0.6666666666666666
SMILES_99,0.6666666666666666
SMILES_100,0.45588235294117646
SMILES_101,0.4827586206896552
SMILES_102,0.6346153846153846
SMILES_103,0.5227272727272727
SMILES_104,0.5094339622641509
SMILES_105,0.6176470588235294
SMILES_106,0.5689655172413793
SMILES_107,0.5138888888888888
SMILES_108,1.0
SMILES_109,1.0
SMILES_110,0.49056603773584906
SMILES_111,0.5116279069767442
SMILES_112,0.38596491228070173
SMILES_113,1.0
SMILES_114,0.3673469387755102
SMILES_115,1.0
SMILES_116,0.5192307692307693
SMILES_117,
SMILES_118,0.7
SMILES_119,0.4027777777777778
SMILES_120,
SMILES_121,0.3780487804878049
SMILES_122,0.4888888888888889
SMILES_123,0.6176470588235294
SMILES_124,0.49056603773584906
SMILES_125,0.4444444444444444
SMILES_126,1.0
SMILES_127,0.5862068965517241
