ID,Max_Similarity
SMILES_0,0.5238095238095238
SMILES_1,0.2988505747126437
SMILES_2,0.4583333333333333
SMILES_3,
SMILES_4,
SMILES_5,
SMILES_6,
SMILES_7,0.37037037037037035
SMILES_8,0.6111111111111112
SMILES_9,0.33695652173913043
SMILES_10,0.5918367346938775
SMILES_11,0.6521739130434783
SMILES_12,0.32432432432432434
SMILES_13,0.5522388059701493
SMILES_14,0.3728813559322034
SMILES_15,0.43023255813953487
SMILES_16,
SMILES_17,0.5441176470588235
SMILES_18,0.5
SMILES_19,0.38095238095238093
SMILES_20,0.32222222222222224
SMILES_21,0.4576271186440678
SMILES_22,0.26881720430107525
SMILES_23,0.46296296296296297
SMILES_24,0.59375
SMILES_25,0.6785714285714286
SMILES_26,
SMILES_27,0.3698630136986301
SMILES_28,0.45588235294117646
SMILES_29,
SMILES_30,
SMILES_31,
SMILES_32,0.5
SMILES_33,0.8648648648648649
SMILES_34,0.423728813559322
SMILES_35,0.5384615384615384
SMILES_36,0.4
SMILES_37,0.4027777777777778
SMILES_38,0.5555555555555556
SMILES_39,0.39655172413793105
SMILES_40,
SMILES_41,0.4117647058823529
SMILES_42,0.391304347826087
SMILES_43,0.4084507042253521
SMILES_44,
SMILES_45,0.42028985507246375
SMILES_46,
SMILES_47,0.3484848484848485
SMILES_48,0.4032258064516129
SMILES_49,0.375
SMILES_50,0.3835616438356164
SMILES_51,0.36363636363636365
SMILES_52,0.44285714285714284
SMILES_53,0.52
SMILES_54,0.4090909090909091
SMILES_55,0.375
SMILES_56,0.3375
SMILES_57,0.3368421052631579
SMILES_58,0.3076923076923077
SMILES_59,0.3114754098360656
SMILES_60,
SMILES_61,0.39622641509433965
SMILES_62,0.42105263157894735
SMILES_63,0.46511627906976744
SMILES_64,0.391304347826087
SMILES_65,0.4444444444444444
SMILES_66,0.28
SMILES_67,
SMILES_68,0.6785714285714286
SMILES_69,0.23655913978494625
SMILES_70,0.391304347826087
SMILES_71,0.32
SMILES_72,0.5454545454545454
SMILES_73,0.45454545454545453
SMILES_74,
SMILES_75,0.5
SMILES_76,0.3880597014925373
SMILES_77,0.3617021276595745
SMILES_78,0.34375
SMILES_79,
SMILES_80,0.46774193548387094
SMILES_81,0.53125
SMILES_82,0.4909090909090909
SMILES_83,0.35714285714285715
SMILES_84,0.3333333333333333
SMILES_85,0.3780487804878049
SMILES_86,0.36486486486486486
SMILES_87,
SMILES_88,0.32432432432432434
SMILES_89,0.35
SMILES_90,
SMILES_91,0.33766233766233766
SMILES_92,0.45714285714285713
SMILES_93,0.6481481481481481
SMILES_94,0.3815789473684211
SMILES_95,0.23529411764705882
SMILES_96,
SMILES_97,0.4861111111111111
SMILES_98,0.49206349206349204
SMILES_99,0.42424242424242425
