ID,Max_Similarity
SMILES_0,0.8541666666666666
SMILES_1,0.543859649122807
SMILES_2,0.7380952380952381
SMILES_3,0.7446808510638298
SMILES_4,1.0
SMILES_5,0.5789473684210527
SMILES_6,0.7906976744186046
SMILES_7,0.4915254237288136
SMILES_8,0.8
SMILES_9,0.546875
SMILES_10,1.0
SMILES_11,0.5
SMILES_12,
SMILES_13,0.55
SMILES_14,0.4915254237288136
SMILES_15,0.8085106382978723
SMILES_16,0.5245901639344263
SMILES_17,0.6296296296296297
SMILES_18,0.5660377358490566
SMILES_19,0.6379310344827587
SMILES_20,0.7169811320754716
SMILES_21,0.8636363636363636
SMILES_22,1.0
SMILES_23,0.6511627906976745
SMILES_24,1.0
SMILES_25,
SMILES_26,0.6101694915254238
SMILES_27,0.6101694915254238
SMILES_28,0.6842105263157895
SMILES_29,0.7142857142857143
SMILES_30,0.9722222222222222
SMILES_31,0.7192982456140351
SMILES_32,0.6111111111111112
SMILES_33,0.4307692307692308
SMILES_34,0.75
SMILES_35,0.673469387755102
SMILES_36,0.46875
SMILES_37,0.8571428571428571
SMILES_38,0.5636363636363636
SMILES_39,0.4166666666666667
SMILES_40,0.5094339622641509
SMILES_41,0.5853658536585366
SMILES_42,0.75
SMILES_43,0.6
SMILES_44,0.7142857142857143
SMILES_45,0.65
SMILES_46,0.5192307692307693
SMILES_47,0.5
SMILES_48,1.0
SMILES_49,0.6470588235294118
SMILES_50,0.5357142857142857
SMILES_51,0.574468085106383
SMILES_52,0.5357142857142857
SMILES_53,0.5094339622641509
SMILES_54,0.6470588235294118
SMILES_55,0.775
SMILES_56,0.7435897435897436
SMILES_57,0.7692307692307693
SMILES_58,0.6
SMILES_59,0.7115384615384616
SMILES_60,0.7317073170731707
SMILES_61,0.4603174603174603
SMILES_62,1.0
SMILES_63,
SMILES_64,0.6585365853658537
SMILES_65,0.5
SMILES_66,0.5869565217391305
SMILES_67,0.4482758620689655
SMILES_68,0.6792452830188679
SMILES_69,0.47619047619047616
SMILES_70,
SMILES_71,1.0
SMILES_72,0.6590909090909091
SMILES_73,0.5925925925925926
SMILES_74,0.9347826086956522
SMILES_75,0.4423076923076923
SMILES_76,0.6666666666666666
SMILES_77,1.0
SMILES_78,0.5333333333333333
SMILES_79,0.6666666666666666
SMILES_80,0.5306122448979592
SMILES_81,1.0
SMILES_82,0.6274509803921569
SMILES_83,0.7441860465116279
SMILES_84,0.7142857142857143
SMILES_85,1.0
SMILES_86,0.5471698113207547
SMILES_87,0.6078431372549019
SMILES_88,0.9743589743589743
SMILES_89,0.5370370370370371
SMILES_90,0.46153846153846156
SMILES_91,0.5087719298245614
SMILES_92,
SMILES_93,0.5932203389830508
SMILES_94,
SMILES_95,1.0
SMILES_96,1.0
SMILES_97,0.5208333333333334
SMILES_98,
SMILES_99,0.8113207547169812
