ID,Max_Similarity
SMILES_0,0.3939393939393939
SMILES_1,0.39285714285714285
SMILES_2,0.4107142857142857
SMILES_3,
SMILES_4,0.42857142857142855
SMILES_5,
SMILES_6,0.54
SMILES_7,0.3275862068965517
SMILES_8,0.6964285714285714
SMILES_9,0.38461538461538464
SMILES_10,0.4074074074074074
SMILES_11,0.3194444444444444
SMILES_12,0.33783783783783783
SMILES_13,0.3829787234042553
SMILES_14,0.8
SMILES_15,0.34782608695652173
SMILES_16,0.2702702702702703
SMILES_17,0.46
SMILES_18,0.6
SMILES_19,
SMILES_20,0.5471698113207547
SMILES_21,0.38961038961038963
SMILES_22,0.6326530612244898
SMILES_23,0.4696969696969697
SMILES_24,0.2987012987012987
SMILES_25,0.3888888888888889
SMILES_26,0.4915254237288136
SMILES_27,0.3333333333333333
SMILES_28,
SMILES_29,0.7464788732394366
SMILES_30,0.3287671232876712
SMILES_31,
SMILES_32,0.3684210526315789
SMILES_33,
SMILES_34,0.33766233766233766
SMILES_35,0.5614035087719298
SMILES_36,0.40350877192982454
SMILES_37,0.417910447761194
SMILES_38,
SMILES_39,1.0
SMILES_40,
SMILES_41,0.3424657534246575
SMILES_42,0.41509433962264153
SMILES_43,
SMILES_44,
SMILES_45,0.4166666666666667
SMILES_46,0.7674418604651163
SMILES_47,
SMILES_48,0.3194444444444444
SMILES_49,0.6060606060606061
SMILES_50,0.4666666666666667
SMILES_51,0.37333333333333335
SMILES_52,
SMILES_53,0.41333333333333333
SMILES_54,
SMILES_55,
SMILES_56,0.3333333333333333
SMILES_57,
SMILES_58,
SMILES_59,0.6666666666666666
SMILES_60,
SMILES_61,
SMILES_62,
SMILES_63,0.5636363636363636
SMILES_64,0.3150684931506849
SMILES_65,0.38461538461538464
SMILES_66,0.3707865168539326
SMILES_67,0.4444444444444444
SMILES_68,0.6029411764705882
SMILES_69,0.43478260869565216
SMILES_70,0.5925925925925926
SMILES_71,0.3050847457627119
SMILES_72,
SMILES_73,
SMILES_74,0.4393939393939394
SMILES_75,
SMILES_76,0.3
SMILES_77,0.26881720430107525
SMILES_78,0.37037037037037035
SMILES_79,0.5185185185185185
SMILES_80,0.40816326530612246
SMILES_81,0.40384615384615385
SMILES_82,0.5416666666666666
SMILES_83,0.3493975903614458
SMILES_84,0.34146341463414637
SMILES_85,
SMILES_86,0.5882352941176471
SMILES_87,0.4084507042253521
SMILES_88,0.35294117647058826
SMILES_89,0.4126984126984127
SMILES_90,0.5652173913043478
SMILES_91,0.5208333333333334
SMILES_92,0.41379310344827586
SMILES_93,0.4
SMILES_94,0.4827586206896552
SMILES_95,
SMILES_96,
SMILES_97,0.48148148148148145
SMILES_98,0.4
SMILES_99,0.5
