ID,Max_Similarity
SMILES_0,0.3582089552238806
SMILES_1,0.3287671232876712
SMILES_2,0.2727272727272727
SMILES_3,0.4594594594594595
SMILES_4,0.33783783783783783
SMILES_5,
SMILES_6,0.2459016393442623
SMILES_7,0.5
SMILES_8,0.3541666666666667
SMILES_9,0.43636363636363634
SMILES_10,0.3898305084745763
SMILES_11,0.7115384615384616
SMILES_12,0.34523809523809523
SMILES_13,
SMILES_14,0.3047619047619048
SMILES_15,0.40476190476190477
SMILES_16,0.5
SMILES_17,0.31666666666666665
SMILES_18,0.5084745762711864
SMILES_19,
SMILES_20,
SMILES_21,0.6190476190476191
SMILES_22,0.5555555555555556
SMILES_23,0.65
SMILES_24,0.4915254237288136
SMILES_25,0.5116279069767442
SMILES_26,
SMILES_27,
SMILES_28,0.4888888888888889
SMILES_29,0.4105263157894737
SMILES_30,0.3673469387755102
SMILES_31,0.42857142857142855
SMILES_32,0.4025974025974026
SMILES_33,0.47619047619047616
SMILES_34,
SMILES_35,
SMILES_36,0.3902439024390244
SMILES_37,0.43661971830985913
SMILES_38,
SMILES_39,0.4473684210526316
SMILES_40,0.42857142857142855
SMILES_41,0.313953488372093
SMILES_42,0.52
SMILES_43,0.5487804878048781
SMILES_44,0.3717948717948718
SMILES_45,0.42528735632183906
SMILES_46,0.39215686274509803
SMILES_47,
SMILES_48,0.6607142857142857
SMILES_49,0.43243243243243246
SMILES_50,
SMILES_51,0.3652173913043478
SMILES_52,0.43333333333333335
SMILES_53,0.5681818181818182
SMILES_54,0.525
SMILES_55,0.5
SMILES_56,0.43548387096774194
SMILES_57,0.3333333333333333
SMILES_58,
SMILES_59,
SMILES_60,
SMILES_61,0.36764705882352944
SMILES_62,0.41935483870967744
SMILES_63,0.5853658536585366
SMILES_64,0.40625
SMILES_65,
SMILES_66,0.36046511627906974
SMILES_67,0.5277777777777778
SMILES_68,0.3387096774193548
SMILES_69,0.34146341463414637
SMILES_70,0.36363636363636365
SMILES_71,0.4625
SMILES_72,0.3424657534246575
SMILES_73,
SMILES_74,0.6470588235294118
SMILES_75,0.265625
SMILES_76,0.5573770491803278
SMILES_77,0.4626865671641791
SMILES_78,0.34328358208955223
SMILES_79,0.5510204081632653
SMILES_80,
SMILES_81,0.38571428571428573
SMILES_82,0.3333333333333333
SMILES_83,0.30357142857142855
SMILES_84,
SMILES_85,
SMILES_86,
SMILES_87,
SMILES_88,0.45098039215686275
SMILES_89,0.32926829268292684
SMILES_90,0.3275862068965517
SMILES_91,0.41935483870967744
SMILES_92,
SMILES_93,0.4125
SMILES_94,0.43333333333333335
SMILES_95,0.4222222222222222
SMILES_96,0.5294117647058824
SMILES_97,0.5121951219512195
SMILES_98,0.5185185185185185
SMILES_99,0.5
