ID,Max_Similarity
SMILES_0,1.0
SMILES_1,1.0
SMILES_2,0.5652173913043478
SMILES_3,0.5652173913043478
SMILES_4,
SMILES_5,1.0
SMILES_6,0.46296296296296297
SMILES_7,1.0
SMILES_8,1.0
SMILES_9,
SMILES_10,
SMILES_11,0.7111111111111111
SMILES_12,
SMILES_13,1.0
SMILES_14,0.7692307692307693
SMILES_15,1.0
SMILES_16,0.7555555555555555
SMILES_17,1.0
SMILES_18,0.631578947368421
SMILES_19,
SMILES_20,1.0
SMILES_21,1.0
SMILES_22,
SMILES_23,1.0
SMILES_24,1.0
SMILES_25,1.0
SMILES_26,0.6666666666666666
SMILES_27,1.0
SMILES_28,1.0
SMILES_29,1.0
SMILES_30,
SMILES_31,1.0
SMILES_32,
SMILES_33,0.58
SMILES_34,1.0
SMILES_35,0.19642857142857142
SMILES_36,
SMILES_37,1.0
SMILES_38,0.7446808510638298
SMILES_39,0.17307692307692307
SMILES_40,1.0
SMILES_41,0.7037037037037037
SMILES_42,1.0
SMILES_43,1.0
SMILES_44,1.0
SMILES_45,0.6923076923076923
SMILES_46,0.5531914893617021
SMILES_47,0.6666666666666666
SMILES_48,0.30303030303030304
SMILES_49,
SMILES_50,0.7962962962962963
SMILES_51,
SMILES_52,1.0
SMILES_53,0.34615384615384615
SMILES_54,0.7555555555555555
SMILES_55,0.5849056603773585
SMILES_56,0.7435897435897436
SMILES_57,0.82
SMILES_58,0.7090909090909091
SMILES_59,1.0
SMILES_60,
SMILES_61,0.7884615384615384
SMILES_62,1.0
SMILES_63,1.0
SMILES_64,1.0
SMILES_65,0.5652173913043478
SMILES_66,0.24528301886792453
SMILES_67,1.0
SMILES_68,1.0
SMILES_69,0.18518518518518517
SMILES_70,
SMILES_71,
SMILES_72,1.0
SMILES_73,0.38461538461538464
SMILES_74,1.0
SMILES_75,1.0
SMILES_76,
SMILES_77,1.0
SMILES_78,
SMILES_79,1.0
SMILES_80,0.09090909090909091
SMILES_81,1.0
SMILES_82,0.2222222222222222
SMILES_83,0.7692307692307693
SMILES_84,1.0
SMILES_85,
SMILES_86,0.6923076923076923
SMILES_87,
SMILES_88,0.5555555555555556
SMILES_89,1.0
SMILES_90,1.0
SMILES_91,0.5833333333333334
SMILES_92,
SMILES_93,0.7037037037037037
SMILES_94,0.3684210526315789
SMILES_95,0.5238095238095238
SMILES_96,1.0
SMILES_97,0.6578947368421053
SMILES_98,0.55
SMILES_99,
SMILES_100,1.0
SMILES_101,1.0
SMILES_102,1.0
SMILES_103,0.65
SMILES_104,1.0
SMILES_105,0.8297872340425532
SMILES_106,1.0
SMILES_107,1.0
SMILES_108,1.0
SMILES_109,1.0
SMILES_110,1.0
SMILES_111,0.7692307692307693
SMILES_112,1.0
SMILES_113,0.5
SMILES_114,1.0
SMILES_115,0.5909090909090909
SMILES_116,0.7837837837837838
SMILES_117,0.7758620689655172
SMILES_118,0.5434782608695652
SMILES_119,0.7241379310344828
SMILES_120,1.0
SMILES_121,0.6428571428571429
SMILES_122,1.0
SMILES_123,1.0
SMILES_124,0.38636363636363635
SMILES_125,1.0
SMILES_126,0.7777777777777778
SMILES_127,
SMILES_128,0.32
SMILES_129,0.7962962962962963
SMILES_130,
SMILES_131,1.0
SMILES_132,1.0
SMILES_133,0.7037037037037037
SMILES_134,1.0
SMILES_135,0.6923076923076923
SMILES_136,1.0
SMILES_137,1.0
SMILES_138,0.32
SMILES_139,0.7586206896551724
SMILES_140,0.8297872340425532
SMILES_141,1.0
SMILES_142,1.0
SMILES_143,1.0
SMILES_144,0.5606060606060606
SMILES_145,
SMILES_146,1.0
SMILES_147,1.0
SMILES_148,
SMILES_149,0.24242424242424243
SMILES_150,1.0
SMILES_151,0.7962962962962963
SMILES_152,0.7391304347826086
SMILES_153,0.2833333333333333
SMILES_154,1.0
SMILES_155,
SMILES_156,1.0
SMILES_157,0.5
SMILES_158,1.0
SMILES_159,1.0
SMILES_160,
SMILES_161,1.0
SMILES_162,0.7543859649122807
SMILES_163,0.7692307692307693
SMILES_164,1.0
SMILES_165,0.82
SMILES_166,0.5897435897435898
SMILES_167,0.6571428571428571
SMILES_168,1.0
SMILES_169,1.0
SMILES_170,1.0
SMILES_171,0.8125
SMILES_172,0.7037037037037037
SMILES_173,1.0
SMILES_174,
SMILES_175,0.6923076923076923
SMILES_176,0.8367346938775511
SMILES_177,1.0
SMILES_178,1.0
SMILES_179,0.72
SMILES_180,1.0
SMILES_181,0.6
SMILES_182,0.7555555555555555
SMILES_183,1.0
SMILES_184,0.868421052631579
SMILES_185,1.0
SMILES_186,0.4727272727272727
SMILES_187,
SMILES_188,
SMILES_189,
SMILES_190,
SMILES_191,1.0
SMILES_192,0.5121951219512195
SMILES_193,0.7
SMILES_194,1.0
SMILES_195,1.0
SMILES_196,1.0
SMILES_197,1.0
SMILES_198,0.7037037037037037
SMILES_199,
SMILES_200,0.26666666666666666
SMILES_201,0.8297872340425532
SMILES_202,0.23076923076923078
SMILES_203,1.0
SMILES_204,1.0
SMILES_205,1.0
SMILES_206,1.0
SMILES_207,1.0
SMILES_208,1.0
SMILES_209,0.5714285714285714
SMILES_210,1.0
SMILES_211,
SMILES_212,1.0
SMILES_213,0.32
SMILES_214,0.7352941176470589
SMILES_215,0.82
SMILES_216,0.7446808510638298
SMILES_217,1.0
SMILES_218,1.0
SMILES_219,0.45614035087719296
SMILES_220,0.9565217391304348
SMILES_221,
SMILES_222,0.7647058823529411
SMILES_223,1.0
SMILES_224,1.0
SMILES_225,0.71875
SMILES_226,1.0
SMILES_227,1.0
SMILES_228,
SMILES_229,1.0
SMILES_230,1.0
SMILES_231,0.8297872340425532
SMILES_232,0.4027777777777778
SMILES_233,0.72
SMILES_234,1.0
SMILES_235,0.3
SMILES_236,0.7555555555555555
SMILES_237,1.0
SMILES_238,1.0
SMILES_239,1.0
SMILES_240,1.0
SMILES_241,0.5689655172413793
SMILES_242,
SMILES_243,0.5652173913043478
SMILES_244,0.2619047619047619
SMILES_245,1.0
SMILES_246,1.0
SMILES_247,1.0
SMILES_248,0.3787878787878788
SMILES_249,0.717391304347826
SMILES_250,1.0
SMILES_251,
SMILES_252,1.0
SMILES_253,0.7555555555555555
SMILES_254,
SMILES_255,0.4117647058823529
SMILES_256,0.23333333333333334
SMILES_257,
SMILES_258,1.0
SMILES_259,1.0
SMILES_260,0.15
SMILES_261,1.0
SMILES_262,0.575
SMILES_263,
SMILES_264,1.0
SMILES_265,0.3
SMILES_266,0.6585365853658537
SMILES_267,
SMILES_268,0.7037037037037037
SMILES_269,1.0
SMILES_270,1.0
SMILES_271,0.7241379310344828
SMILES_272,1.0
SMILES_273,0.7692307692307693
SMILES_274,1.0
SMILES_275,1.0
SMILES_276,0.5652173913043478
SMILES_277,0.3382352941176471
SMILES_278,1.0
SMILES_279,
SMILES_280,1.0
SMILES_281,0.6111111111111112
SMILES_282,0.723404255319149
SMILES_283,1.0
SMILES_284,0.8
SMILES_285,1.0
SMILES_286,1.0
SMILES_287,0.8333333333333334
SMILES_288,0.2
SMILES_289,0.625
SMILES_290,0.7037037037037037
SMILES_291,1.0
SMILES_292,1.0
SMILES_293,1.0
SMILES_294,1.0
SMILES_295,0.6578947368421053
SMILES_296,0.32
SMILES_297,0.5573770491803278
SMILES_298,1.0
SMILES_299,0.7254901960784313
SMILES_300,1.0
SMILES_301,0.71875
SMILES_302,1.0
SMILES_303,1.0
SMILES_304,1.0
SMILES_305,0.02857142857142857
SMILES_306,0.7105263157894737
SMILES_307,0.8
SMILES_308,0.7142857142857143
SMILES_309,0.37209302325581395
SMILES_310,1.0
SMILES_311,0.2727272727272727
SMILES_312,0.16
SMILES_313,1.0
SMILES_314,0.7037037037037037
SMILES_315,1.0
SMILES_316,0.84
SMILES_317,1.0
SMILES_318,1.0
SMILES_319,1.0
SMILES_320,
SMILES_321,1.0
SMILES_322,0.36363636363636365
SMILES_323,0.7692307692307693
SMILES_324,0.7719298245614035
SMILES_325,1.0
SMILES_326,
SMILES_327,1.0
SMILES_328,0.7346938775510204
SMILES_329,0.21212121212121213
SMILES_330,0.7435897435897436
SMILES_331,1.0
SMILES_332,0.7777777777777778
SMILES_333,0.5294117647058824
SMILES_334,0.5735294117647058
SMILES_335,0.6808510638297872
SMILES_336,0.17543859649122806
SMILES_337,1.0
SMILES_338,1.0
SMILES_339,0.8
SMILES_340,0.7037037037037037
SMILES_341,
SMILES_342,
SMILES_343,1.0
SMILES_344,1.0
SMILES_345,0.7391304347826086
SMILES_346,
SMILES_347,1.0
SMILES_348,0.6
SMILES_349,0.5652173913043478
SMILES_350,1.0
SMILES_351,0.8518518518518519
SMILES_352,1.0
SMILES_353,0.20689655172413793
SMILES_354,1.0
SMILES_355,0.6
SMILES_356,1.0
SMILES_357,0.2608695652173913
SMILES_358,1.0
SMILES_359,0.6923076923076923
SMILES_360,0.6923076923076923
SMILES_361,0.2857142857142857
SMILES_362,
SMILES_363,1.0
SMILES_364,
SMILES_365,1.0
SMILES_366,1.0
SMILES_367,1.0
SMILES_368,1.0
SMILES_369,1.0
SMILES_370,0.24074074074074073
SMILES_371,0.7441860465116279
SMILES_372,0.6585365853658537
SMILES_373,1.0
SMILES_374,0.5964912280701754
SMILES_375,0.7105263157894737
SMILES_376,1.0
SMILES_377,1.0
SMILES_378,0.8
SMILES_379,1.0
SMILES_380,1.0
SMILES_381,1.0
SMILES_382,1.0
SMILES_383,1.0
SMILES_384,1.0
SMILES_385,1.0
SMILES_386,0.8
SMILES_387,1.0
SMILES_388,1.0
SMILES_389,0.7068965517241379
SMILES_390,1.0
SMILES_391,
SMILES_392,0.5
SMILES_393,1.0
SMILES_394,1.0
SMILES_395,0.6923076923076923
SMILES_396,1.0
SMILES_397,0.7272727272727273
SMILES_398,0.6938775510204082
SMILES_399,1.0
SMILES_400,1.0
SMILES_401,1.0
SMILES_402,1.0
SMILES_403,1.0
SMILES_404,1.0
SMILES_405,0.2222222222222222
SMILES_406,0.5714285714285714
SMILES_407,0.5652173913043478
SMILES_408,1.0
SMILES_409,1.0
SMILES_410,0.7166666666666667
SMILES_411,1.0
SMILES_412,0.7090909090909091
SMILES_413,1.0
SMILES_414,0.5581395348837209
SMILES_415,0.7037037037037037
SMILES_416,1.0
SMILES_417,1.0
SMILES_418,1.0
SMILES_419,1.0
SMILES_420,1.0
SMILES_421,0.7037037037037037
SMILES_422,0.7333333333333333
SMILES_423,0.7037037037037037
SMILES_424,0.7241379310344828
SMILES_425,0.7380952380952381
SMILES_426,1.0
SMILES_427,
SMILES_428,1.0
SMILES_429,0.7037037037037037
SMILES_430,0.55
SMILES_431,1.0
SMILES_432,0.35294117647058826
SMILES_433,0.6739130434782609
SMILES_434,1.0
SMILES_435,0.8163265306122449
SMILES_436,0.8333333333333334
SMILES_437,0.8333333333333334
SMILES_438,0.6470588235294118
SMILES_439,1.0
SMILES_440,1.0
SMILES_441,0.4897959183673469
SMILES_442,0.82
SMILES_443,
SMILES_444,0.6578947368421053
SMILES_445,1.0
SMILES_446,0.5370370370370371
SMILES_447,1.0
SMILES_448,0.5
SMILES_449,0.7435897435897436
SMILES_450,
SMILES_451,1.0
SMILES_452,0.1724137931034483
SMILES_453,1.0
SMILES_454,1.0
SMILES_455,1.0
SMILES_456,1.0
SMILES_457,1.0
SMILES_458,0.3023255813953488
SMILES_459,0.14
SMILES_460,0.7555555555555555
SMILES_461,1.0
SMILES_462,
SMILES_463,0.02857142857142857
SMILES_464,
SMILES_465,0.7857142857142857
SMILES_466,0.7037037037037037
SMILES_467,1.0
SMILES_468,1.0
SMILES_469,
SMILES_470,
SMILES_471,
SMILES_472,0.49019607843137253
SMILES_473,1.0
SMILES_474,
SMILES_475,1.0
SMILES_476,0.25
SMILES_477,1.0
SMILES_478,1.0
SMILES_479,1.0
SMILES_480,1.0
SMILES_481,0.5609756097560976
SMILES_482,0.7555555555555555
SMILES_483,0.2413793103448276
SMILES_484,0.6666666666666666
SMILES_485,1.0
SMILES_486,0.32
SMILES_487,
SMILES_488,1.0
SMILES_489,1.0
SMILES_490,1.0
SMILES_491,0.8
SMILES_492,0.6756756756756757
SMILES_493,0.5675675675675675
SMILES_494,0.5882352941176471
SMILES_495,1.0
SMILES_496,1.0
SMILES_497,
SMILES_498,1.0
SMILES_499,1.0
SMILES_500,
SMILES_501,0.68
SMILES_502,1.0
SMILES_503,1.0
SMILES_504,0.7428571428571429
SMILES_505,1.0
SMILES_506,
SMILES_507,0.71875
SMILES_508,0.7111111111111111
SMILES_509,
SMILES_510,
SMILES_511,
SMILES_512,0.7857142857142857
SMILES_513,1.0
SMILES_514,1.0
SMILES_515,1.0
SMILES_516,1.0
SMILES_517,
SMILES_518,0.25882352941176473
SMILES_519,0.7894736842105263
SMILES_520,0.34782608695652173
SMILES_521,
SMILES_522,1.0
SMILES_523,1.0
SMILES_524,0.5652173913043478
SMILES_525,1.0
SMILES_526,
SMILES_527,0.5555555555555556
SMILES_528,1.0
SMILES_529,
SMILES_530,1.0
SMILES_531,
SMILES_532,0.358974358974359
SMILES_533,0.8297872340425532
SMILES_534,1.0
SMILES_535,0.3050847457627119
SMILES_536,0.16666666666666666
SMILES_537,1.0
SMILES_538,0.3684210526315789
SMILES_539,0.6666666666666666
SMILES_540,0.29411764705882354
SMILES_541,0.18666666666666668
SMILES_542,1.0
SMILES_543,0.2236842105263158
SMILES_544,0.7391304347826086
SMILES_545,
SMILES_546,0.7027027027027027
SMILES_547,0.559322033898305
SMILES_548,0.6829268292682927
SMILES_549,0.7555555555555555
SMILES_550,0.3389830508474576
SMILES_551,0.7441860465116279
SMILES_552,1.0
SMILES_553,0.6808510638297872
SMILES_554,1.0
SMILES_555,1.0
SMILES_556,1.0
SMILES_557,1.0
SMILES_558,1.0
SMILES_559,0.65
SMILES_560,
SMILES_561,
SMILES_562,0.5897435897435898
SMILES_563,1.0
SMILES_564,1.0
SMILES_565,0.3684210526315789
SMILES_566,1.0
SMILES_567,1.0
SMILES_568,0.7037037037037037
SMILES_569,0.5652173913043478
SMILES_570,1.0
SMILES_571,
SMILES_572,1.0
SMILES_573,1.0
SMILES_574,1.0
SMILES_575,0.5652173913043478
SMILES_576,1.0
SMILES_577,0.6458333333333334
SMILES_578,0.26666666666666666
SMILES_579,0.3442622950819672
SMILES_580,0.7111111111111111
SMILES_581,1.0
SMILES_582,1.0
SMILES_583,
SMILES_584,1.0
SMILES_585,0.6875
SMILES_586,1.0
SMILES_587,1.0
SMILES_588,1.0
SMILES_589,1.0
SMILES_590,0.5277777777777778
SMILES_591,1.0
SMILES_592,1.0
SMILES_593,1.0
SMILES_594,
SMILES_595,1.0
SMILES_596,1.0
SMILES_597,1.0
SMILES_598,1.0
SMILES_599,1.0
SMILES_600,1.0
SMILES_601,0.6585365853658537
SMILES_602,0.7441860465116279
SMILES_603,0.5076923076923077
SMILES_604,1.0
SMILES_605,1.0
SMILES_606,0.7555555555555555
SMILES_607,0.7142857142857143
SMILES_608,
SMILES_609,0.4
SMILES_610,1.0
SMILES_611,0.45454545454545453
SMILES_612,1.0
SMILES_613,1.0
SMILES_614,
SMILES_615,0.717948717948718
SMILES_616,
SMILES_617,1.0
SMILES_618,1.0
SMILES_619,0.5952380952380952
SMILES_620,0.7391304347826086
SMILES_621,1.0
SMILES_622,
SMILES_623,1.0
SMILES_624,0.6923076923076923
SMILES_625,0.5641025641025641
SMILES_626,0.673469387755102
SMILES_627,
SMILES_628,0.2553191489361702
SMILES_629,1.0
SMILES_630,
SMILES_631,1.0
SMILES_632,0.5714285714285714
SMILES_633,1.0
SMILES_634,0.6458333333333334
SMILES_635,0.7321428571428571
SMILES_636,1.0
SMILES_637,0.6216216216216216
SMILES_638,0.72
SMILES_639,1.0
SMILES_640,1.0
SMILES_641,1.0
SMILES_642,0.6923076923076923
SMILES_643,
SMILES_644,1.0
SMILES_645,
SMILES_646,1.0
SMILES_647,0.7692307692307693
SMILES_648,0.8113207547169812
SMILES_649,0.7678571428571429
SMILES_650,0.5652173913043478
SMILES_651,
SMILES_652,1.0
SMILES_653,
SMILES_654,1.0
SMILES_655,1.0
SMILES_656,0.6551724137931034
SMILES_657,0.7391304347826086
SMILES_658,0.7441860465116279
SMILES_659,0.6730769230769231
SMILES_660,
SMILES_661,0.7540983606557377
SMILES_662,1.0
SMILES_663,1.0
SMILES_664,1.0
SMILES_665,1.0
SMILES_666,1.0
SMILES_667,0.4716981132075472
SMILES_668,
SMILES_669,0.34615384615384615
SMILES_670,1.0
SMILES_671,1.0
SMILES_672,0.7857142857142857
SMILES_673,
SMILES_674,0.6140350877192983
SMILES_675,0.6521739130434783
SMILES_676,1.0
SMILES_677,1.0
SMILES_678,
SMILES_679,0.8367346938775511
SMILES_680,0.7105263157894737
SMILES_681,1.0
SMILES_682,
SMILES_683,1.0
SMILES_684,1.0
SMILES_685,
SMILES_686,0.7692307692307693
SMILES_687,1.0
SMILES_688,1.0
SMILES_689,1.0
SMILES_690,1.0
SMILES_691,1.0
SMILES_692,0.7962962962962963
SMILES_693,1.0
SMILES_694,0.7647058823529411
SMILES_695,
SMILES_696,0.25806451612903225
SMILES_697,0.3695652173913043
SMILES_698,0.5614035087719298
SMILES_699,0.7555555555555555
SMILES_700,
SMILES_701,1.0
SMILES_702,1.0
SMILES_703,0.20270270270270271
SMILES_704,1.0
SMILES_705,1.0
SMILES_706,
SMILES_707,1.0
SMILES_708,0.32142857142857145
SMILES_709,1.0
SMILES_710,0.3076923076923077
SMILES_711,0.7962962962962963
SMILES_712,1.0
SMILES_713,0.38636363636363635
SMILES_714,0.6923076923076923
SMILES_715,1.0
SMILES_716,0.5517241379310345
SMILES_717,0.631578947368421
SMILES_718,1.0
SMILES_719,1.0
SMILES_720,0.7906976744186046
SMILES_721,
SMILES_722,1.0
SMILES_723,1.0
SMILES_724,1.0
SMILES_725,1.0
SMILES_726,0.7090909090909091
SMILES_727,1.0
SMILES_728,0.625
SMILES_729,
SMILES_730,
SMILES_731,1.0
SMILES_732,0.2647058823529412
SMILES_733,1.0
SMILES_734,
SMILES_735,0.1875
SMILES_736,1.0
SMILES_737,1.0
SMILES_738,0.7391304347826086
SMILES_739,
SMILES_740,0.7391304347826086
SMILES_741,1.0
SMILES_742,1.0
SMILES_743,1.0
SMILES_744,1.0
SMILES_745,0.5098039215686274
SMILES_746,
SMILES_747,
SMILES_748,1.0
SMILES_749,1.0
SMILES_750,
SMILES_751,1.0
SMILES_752,0.5849056603773585
SMILES_753,
SMILES_754,0.7619047619047619
SMILES_755,1.0
SMILES_756,
SMILES_757,0.26
SMILES_758,1.0
SMILES_759,0.7592592592592593
SMILES_760,0.509090909090909
SMILES_761,0.7555555555555555
SMILES_762,1.0
SMILES_763,1.0
SMILES_764,1.0
SMILES_765,1.0
SMILES_766,1.0
SMILES_767,0.32
SMILES_768,1.0
SMILES_769,0.7555555555555555
SMILES_770,1.0
SMILES_771,0.717948717948718
SMILES_772,0.3103448275862069
SMILES_773,0.4032258064516129
SMILES_774,1.0
SMILES_775,0.7555555555555555
SMILES_776,1.0
SMILES_777,
SMILES_778,1.0
SMILES_779,1.0
SMILES_780,0.22916666666666666
SMILES_781,0.55
SMILES_782,
SMILES_783,1.0
SMILES_784,
SMILES_785,0.6511627906976745
SMILES_786,0.27450980392156865
SMILES_787,0.6363636363636364
SMILES_788,0.7
SMILES_789,
SMILES_790,1.0
SMILES_791,0.7291666666666666
SMILES_792,1.0
SMILES_793,0.5172413793103449
SMILES_794,0.66
SMILES_795,1.0
SMILES_796,1.0
SMILES_797,1.0
SMILES_798,1.0
SMILES_799,1.0
SMILES_800,1.0
SMILES_801,1.0
SMILES_802,
SMILES_803,1.0
SMILES_804,1.0
SMILES_805,0.717948717948718
SMILES_806,0.5166666666666667
SMILES_807,0.7
SMILES_808,0.325
SMILES_809,0.8113207547169812
SMILES_810,1.0
SMILES_811,
SMILES_812,0.6923076923076923
SMILES_813,0.8125
SMILES_814,1.0
SMILES_815,0.6923076923076923
SMILES_816,0.7777777777777778
SMILES_817,1.0
SMILES_818,0.5357142857142857
SMILES_819,
SMILES_820,1.0
SMILES_821,1.0
SMILES_822,0.5675675675675675
SMILES_823,1.0
SMILES_824,1.0
SMILES_825,1.0
SMILES_826,1.0
SMILES_827,0.7894736842105263
SMILES_828,1.0
SMILES_829,0.5510204081632653
SMILES_830,0.7954545454545454
SMILES_831,1.0
SMILES_832,1.0
SMILES_833,1.0
SMILES_834,
SMILES_835,0.7446808510638298
SMILES_836,1.0
SMILES_837,0.3939393939393939
SMILES_838,0.5245901639344263
SMILES_839,0.44680851063829785
SMILES_840,
SMILES_841,
SMILES_842,
SMILES_843,
SMILES_844,0.5652173913043478
SMILES_845,0.6136363636363636
SMILES_846,0.2
SMILES_847,0.6
SMILES_848,0.6829268292682927
SMILES_849,1.0
SMILES_850,0.6590909090909091
SMILES_851,0.21621621621621623
SMILES_852,1.0
SMILES_853,1.0
SMILES_854,0.5555555555555556
SMILES_855,
SMILES_856,0.23728813559322035
SMILES_857,1.0
SMILES_858,0.6923076923076923
SMILES_859,0.7090909090909091
SMILES_860,0.43478260869565216
SMILES_861,0.7857142857142857
SMILES_862,1.0
SMILES_863,0.225
SMILES_864,1.0
SMILES_865,1.0
SMILES_866,
SMILES_867,0.3170731707317073
SMILES_868,1.0
SMILES_869,
SMILES_870,0.32
SMILES_871,0.22857142857142856
SMILES_872,1.0
SMILES_873,0.46153846153846156
SMILES_874,0.6744186046511628
SMILES_875,0.45161290322580644
SMILES_876,1.0
SMILES_877,0.8695652173913043
SMILES_878,1.0
SMILES_879,
SMILES_880,
SMILES_881,0.5849056603773585
SMILES_882,0.13157894736842105
SMILES_883,0.7586206896551724
SMILES_884,1.0
SMILES_885,0.6666666666666666
SMILES_886,1.0
SMILES_887,1.0
SMILES_888,1.0
SMILES_889,1.0
SMILES_890,0.21666666666666667
SMILES_891,
SMILES_892,0.2692307692307692
SMILES_893,1.0
SMILES_894,0.6923076923076923
SMILES_895,0.6585365853658537
SMILES_896,1.0
SMILES_897,
SMILES_898,0.7962962962962963
SMILES_899,1.0
SMILES_900,1.0
SMILES_901,0.8461538461538461
SMILES_902,0.36363636363636365
SMILES_903,1.0
SMILES_904,1.0
SMILES_905,0.5405405405405406
SMILES_906,1.0
SMILES_907,0.5409836065573771
SMILES_908,1.0
SMILES_909,0.7391304347826086
SMILES_910,
SMILES_911,1.0
SMILES_912,1.0
SMILES_913,0.34615384615384615
SMILES_914,0.6923076923076923
SMILES_915,
SMILES_916,
SMILES_917,1.0
SMILES_918,0.7777777777777778
SMILES_919,0.45098039215686275
SMILES_920,1.0
SMILES_921,0.21739130434782608
SMILES_922,
SMILES_923,1.0
SMILES_924,
SMILES_925,0.3829787234042553
SMILES_926,0.2962962962962963
SMILES_927,0.5652173913043478
SMILES_928,1.0
SMILES_929,
SMILES_930,1.0
SMILES_931,1.0
SMILES_932,1.0
SMILES_933,0.7083333333333334
SMILES_934,1.0
SMILES_935,0.7037037037037037
SMILES_936,1.0
SMILES_937,1.0
SMILES_938,0.32
SMILES_939,1.0
SMILES_940,0.5853658536585366
SMILES_941,
SMILES_942,1.0
SMILES_943,1.0
SMILES_944,0.16666666666666666
SMILES_945,
SMILES_946,1.0
SMILES_947,1.0
SMILES_948,0.8297872340425532
SMILES_949,1.0
SMILES_950,0.42592592592592593
SMILES_951,1.0
SMILES_952,0.17721518987341772
SMILES_953,0.6818181818181818
SMILES_954,1.0
SMILES_955,1.0
SMILES_956,
SMILES_957,0.72
SMILES_958,0.1694915254237288
SMILES_959,0.4528301886792453
SMILES_960,0.21875
SMILES_961,1.0
SMILES_962,0.07272727272727272
SMILES_963,0.7037037037037037
SMILES_964,0.7083333333333334
SMILES_965,1.0
SMILES_966,
SMILES_967,1.0
SMILES_968,0.515625
SMILES_969,0.22058823529411764
SMILES_970,1.0
SMILES_971,
SMILES_972,1.0
SMILES_973,0.7441860465116279
SMILES_974,1.0
SMILES_975,1.0
SMILES_976,0.1875
SMILES_977,0.2191780821917808
SMILES_978,0.8260869565217391
SMILES_979,1.0
SMILES_980,0.543859649122807
SMILES_981,1.0
SMILES_982,1.0
SMILES_983,1.0
SMILES_984,1.0
SMILES_985,
SMILES_986,1.0
SMILES_987,0.6052631578947368
SMILES_988,0.7555555555555555
SMILES_989,1.0
SMILES_990,1.0
SMILES_991,1.0
SMILES_992,1.0
SMILES_993,0.7
SMILES_994,1.0
SMILES_995,0.5111111111111111
SMILES_996,1.0
SMILES_997,0.21666666666666667
SMILES_998,1.0
SMILES_999,1.0
SMILES_1000,0.32
SMILES_1001,1.0
SMILES_1002,1.0
SMILES_1003,1.0
SMILES_1004,0.2564102564102564
SMILES_1005,
SMILES_1006,1.0
SMILES_1007,1.0
SMILES_1008,1.0
SMILES_1009,0.7560975609756098
SMILES_1010,0.6274509803921569
SMILES_1011,1.0
SMILES_1012,1.0
SMILES_1013,0.3220338983050847
SMILES_1014,1.0
SMILES_1015,
SMILES_1016,
SMILES_1017,1.0
SMILES_1018,0.7777777777777778
SMILES_1019,0.5952380952380952
SMILES_1020,
SMILES_1021,
SMILES_1022,1.0
SMILES_1023,1.0
