ID,Max_Similarity
SMILES_0,0.7804878048780488
SMILES_1,1.0
SMILES_2,0.3516483516483517
SMILES_3,0.49122807017543857
SMILES_4,0.36619718309859156
SMILES_5,
SMILES_6,
SMILES_7,0.4625
SMILES_8,0.48717948717948717
SMILES_9,0.5737704918032787
SMILES_10,0.49056603773584906
SMILES_11,0.4897959183673469
SMILES_12,
SMILES_13,0.5277777777777778
SMILES_14,0.7391304347826086
SMILES_15,0.6341463414634146
SMILES_16,0.6530612244897959
SMILES_17,0.5428571428571428
SMILES_18,0.49122807017543857
SMILES_19,0.4696969696969697
SMILES_20,
SMILES_21,0.3409090909090909
SMILES_22,0.3404255319148936
SMILES_23,
SMILES_24,0.6666666666666666
SMILES_25,0.5892857142857143
SMILES_26,0.5104166666666666
SMILES_27,
SMILES_28,0.7368421052631579
SMILES_29,0.5384615384615384
SMILES_30,0.41509433962264153
SMILES_31,0.36507936507936506
SMILES_32,0.41333333333333333
SMILES_33,0.6590909090909091
SMILES_34,0.37681159420289856
SMILES_35,1.0
SMILES_36,0.5833333333333334
SMILES_37,0.7674418604651163
SMILES_38,0.5142857142857142
SMILES_39,
SMILES_40,0.5
SMILES_41,0.6065573770491803
SMILES_42,
SMILES_43,0.49206349206349204
SMILES_44,0.4827586206896552
SMILES_45,0.6153846153846154
SMILES_46,0.36363636363636365
SMILES_47,0.48148148148148145
SMILES_48,0.6097560975609756
SMILES_49,0.4117647058823529
SMILES_50,0.7115384615384616
SMILES_51,
SMILES_52,0.43209876543209874
SMILES_53,0.5
SMILES_54,
SMILES_55,0.6111111111111112
SMILES_56,0.43617021276595747
SMILES_57,0.5641025641025641
SMILES_58,0.4492753623188406
SMILES_59,0.43548387096774194
SMILES_60,0.5333333333333333
SMILES_61,0.5076923076923077
SMILES_62,1.0
SMILES_63,
SMILES_64,1.0
SMILES_65,
SMILES_66,0.41379310344827586
SMILES_67,
SMILES_68,0.4909090909090909
SMILES_69,0.5689655172413793
SMILES_70,0.5675675675675675
SMILES_71,0.6222222222222222
SMILES_72,
SMILES_73,0.5194805194805194
SMILES_74,0.5757575757575758
SMILES_75,0.3333333333333333
SMILES_76,0.4
SMILES_77,
SMILES_78,0.3333333333333333
SMILES_79,0.5483870967741935
SMILES_80,0.5111111111111111
SMILES_81,0.30158730158730157
SMILES_82,0.6285714285714286
SMILES_83,0.3625
SMILES_84,0.48
SMILES_85,0.4050632911392405
SMILES_86,0.5227272727272727
SMILES_87,0.5609756097560976
SMILES_88,0.375
SMILES_89,0.5362318840579711
SMILES_90,
SMILES_91,0.6296296296296297
SMILES_92,
SMILES_93,0.723404255319149
SMILES_94,0.4027777777777778
SMILES_95,0.5806451612903226
SMILES_96,0.5813953488372093
SMILES_97,0.6382978723404256
SMILES_98,0.7959183673469388
SMILES_99,0.5294117647058824
SMILES_100,0.7666666666666667
SMILES_101,0.3235294117647059
SMILES_102,0.575
SMILES_103,0.5471698113207547
SMILES_104,0.4925373134328358
SMILES_105,0.5753424657534246
SMILES_106,0.6415094339622641
SMILES_107,0.38596491228070173
SMILES_108,0.4098360655737705
SMILES_109,0.5689655172413793
SMILES_110,0.6274509803921569
SMILES_111,
SMILES_112,0.34375
SMILES_113,0.3918918918918919
SMILES_114,
SMILES_115,0.5217391304347826
SMILES_116,0.3870967741935484
SMILES_117,0.5789473684210527
SMILES_118,0.3333333333333333
SMILES_119,
SMILES_120,0.5789473684210527
SMILES_121,0.49230769230769234
SMILES_122,0.5384615384615384
SMILES_123,0.6666666666666666
SMILES_124,
SMILES_125,0.7755102040816326
SMILES_126,0.6111111111111112
SMILES_127,0.44871794871794873
